ID_FAZENDA,SATELITE,TIPO_CULTURA,AREA_FAZENDA_ACRES,TIPO_IRRIGACAO,TIPO_SOLO,ESTACAO,FERTILIZANTE_UTILIZADO_TON,PESTICIDA_UTILIZADO_KG,PRODUTIVIDADE_TON,CONSUMO_AGUA_M3,TEMPERATURA_MEDIA_C,UMIDADE_SOLO_PCT,INDICE_NDVI,RISCO_AMBIENTAL
FAZ_04633,Sentinel_Agro,Cana_de_Acucar,361.71,Manual,Arenoso,Verao,10.88,54.33,65.24,3669.08,29.73,68.99,0.737,0
FAZ_04634,OrbSat_Field,Cenoura,427.93,Gotejamento,Arenoso,Inverno,13.9,71.63,44.69,2349.11,23.45,79.08,0.668,0
FAZ_04635,AgroSat_BR,Arroz,164.57,Aspersao,Organico,Primavera,5.89,69.84,46.73,1853.83,31.17,63.93,0.662,0
FAZ_04636,AgroSat_BR,Tomate,309.5,Manual,Arenoso,Outono,14.05,75.25,61.25,2423.93,21.07,67.45,0.847,0
FAZ_04637,AgroSat_BR,Trigo,194.22,Manual,,Verao,5.38,47.52,43.21,2509.06,34.89,51.74,0.717,0
FAZ_04638,OrbSat_Field,Trigo,264.94,Aspersao,Calcario,Outono,3.86,51.32,61.65,3032.47,24.83,86.83,0.869,0
FAZ_04639,AgroSat_BR,Tomate,387.1,Manual,Arenoso,Inverno,8.54,136.48,42.81,3633.29,34.13,58.99,0.537,1
FAZ_04640,AgroSat_BR,Cenoura,507.16,Inundacao,Organico,Outono,16.48,44.48,68.24,9451.24,30.45,46.36,0.672,1
FAZ_04641,Gaia_Vision,Soja,585.11,Sequeiro,Calcario,Outono,19.37,185.4,47.08,5682.81,40.72,43.06,0.438,1
FAZ_04642,Sentinel_Agro,Cenoura,592.23,Inundacao,Calcario,Inverno,9.65,42.91,59.24,9294.05,18.77,61.77,0.767,0
FAZ_04643,Sentinel_Agro,Cenoura,471.02,Aspersao,Calcario,Outono,6.28,82.59,70.09,4048.34,19.34,85.94,0.869,0
FAZ_04644,Gaia_Vision,Soja,379.85,Sequeiro,Siltoso,Inverno,14.91,86.71,39.77,4366.49,17.1,55.47,0.698,0
FAZ_04645,Gaia_Vision,Milho,403.92,Gotejamento,Organico,Verao,13.49,83.99,63.11,4611.47,21.75,68.18,0.859,0
FAZ_04646,Gaia_Vision,Arroz,327.94,Sequeiro,Franco,Outono,11.54,66.24,56.87,3657.31,21.68,61.15,0.723,0
FAZ_04647,Sentinel_Agro,Cenoura,549.45,Inundacao,Argiloso,Primavera,12.57,164.29,58.64,10266.94,29.47,52.7,0.535,1
FAZ_04648,AgroSat_BR,Arroz,708.44,Sequeiro,Arenoso,Primavera,18.18,49.33,52.2,8557.47,20.98,58.57,0.552,1
FAZ_04649,Gaia_Vision,Cana_de_Acucar,672.13,Aspersao,Arenoso,Verao,25.13,155.63,81.26,4933.02,30.6,60.95,0.677,0
FAZ_04650,OrbSat_Field,Trigo,422.23,Inundacao,Arenoso,Inverno,12.84,78.84,59.28,7180.34,20.19,76.16,0.703,0
FAZ_04651,Gaia_Vision,Trigo,294.76,Manual,Franco,Inverno,5.22,103.18,50.71,3299.29,13.87,76.61,0.753,0
FAZ_04652,TerraScan_X,Soja,489.86,Manual,Calcario,Outono,13.38,48.08,48.97,4719.51,39.14,50.37,0.549,0
FAZ_04653,Gaia_Vision,Cana_de_Acucar,283.2,Gotejamento,Calcario,Outono,13.7,93.51,52.89,2331.13,23.38,80.07,0.758,0
FAZ_04654,Sentinel_Agro,Trigo,395.2,Aspersao,Argiloso,Primavera,11.36,88.74,59.46,2995.05,30.94,70.07,0.699,0
FAZ_04655,Gaia_Vision,Soja,337.09,Inundacao,Organico,Primavera,6.68,84.0,59.94,9196.63,26.97,43.72,0.696,1
FAZ_04656,TerraScan_X,Cenoura,475.15,Aspersao,Franco,Inverno,13.16,92.02,63.39,3671.62,10.63,85.77,0.812,0
FAZ_04657,OrbSat_Field,Cana_de_Acucar,422.55,Manual,Franco,Primavera,8.5,86.67,72.98,4780.66,18.83,68.37,0.726,0
FAZ_04658,AgroSat_BR,Milho,329.0,Aspersao,Siltoso,Inverno,9.87,21.26,41.43,3879.02,21.94,61.1,0.711,0
FAZ_04659,Gaia_Vision,Cana_de_Acucar,918.73,Sequeiro,Calcario,Verao,34.18,141.46,84.31,9162.45,26.67,73.36,0.77,1
FAZ_04660,TerraScan_X,Algodao,218.68,Aspersao,Franco,Verao,6.9,138.92,28.04,4284.61,37.55,45.26,0.428,1
FAZ_04661,TerraScan_X,Trigo,297.14,Gotejamento,Franco,Primavera,3.83,50.04,63.56,2423.92,13.04,,0.788,0
FAZ_04662,OrbSat_Field,Cana_de_Acucar,460.56,Gotejamento,Arenoso,Outono,19.44,97.16,43.28,4023.43,31.18,61.41,0.631,1
FAZ_04663,Sentinel_Agro,Batata,627.48,Inundacao,Calcario,Primavera,9.87,68.87,79.52,9868.45,22.45,72.48,0.8,0
FAZ_04664,Gaia_Vision,Cenoura,582.39,Inundacao,Siltoso,Primavera,10.31,155.62,70.5,11506.68,13.38,71.98,0.688,0
FAZ_04665,TerraScan_X,Milho,242.65,Inundacao,Organico,Primavera,9.41,51.71,42.93,6124.1,21.8,57.67,0.741,1
FAZ_04666,OrbSat_Field,Arroz,758.28,Manual,Argiloso,Outono,25.84,62.18,65.23,8079.65,27.84,72.24,,0
FAZ_04667,AgroSat_BR,Soja,480.94,Aspersao,Organico,Primavera,13.18,48.06,74.61,5982.32,22.41,75.44,0.798,0
FAZ_04668,TerraScan_X,Batata,406.73,Sequeiro,Siltoso,Outono,9.21,94.16,41.43,4061.31,27.4,46.4,0.613,0
FAZ_04669,OrbSat_Field,Batata,432.32,Sequeiro,Arenoso,Primavera,10.14,130.07,40.91,5271.16,34.95,51.89,0.637,1
FAZ_04670,Sentinel_Agro,Milho,911.34,Gotejamento,Argiloso,Outono,35.0,116.37,86.16,10315.73,38.34,61.21,0.663,1
FAZ_04671,Sentinel_Agro,Soja,698.81,Sequeiro,Organico,Outono,25.27,241.25,84.73,4683.34,20.81,69.31,0.631,0
FAZ_04672,TerraScan_X,Milho,254.31,Inundacao,Calcario,Outono,9.99,79.2,48.86,7618.01,31.73,59.97,0.757,0
FAZ_04673,TerraScan_X,Arroz,389.26,Aspersao,Calcario,Outono,5.61,89.05,51.11,3531.85,23.93,74.16,0.799,0
FAZ_04674,Gaia_Vision,Soja,572.89,Inundacao,Argiloso,Outono,17.77,157.65,68.77,11093.01,16.21,65.23,0.619,1
FAZ_04675,OrbSat_Field,Cana_de_Acucar,778.28,Manual,Argiloso,Verao,30.76,72.29,69.58,7436.93,21.28,51.13,0.586,1
FAZ_04676,TerraScan_X,Trigo,318.05,Sequeiro,Argiloso,Inverno,9.58,51.05,56.74,1781.87,21.1,77.15,0.817,0
FAZ_04677,Gaia_Vision,Milho,391.02,Inundacao,Franco,Inverno,18.87,62.47,59.49,8309.5,27.35,57.99,0.786,1
FAZ_04678,Gaia_Vision,Arroz,438.47,Gotejamento,Siltoso,Outono,10.62,133.59,66.21,3124.59,20.95,77.15,0.815,0
FAZ_04679,TerraScan_X,Cenoura,824.42,Inundacao,Calcario,Inverno,27.97,146.67,79.77,13314.47,20.29,65.33,0.552,1
FAZ_04680,Sentinel_Agro,Algodao,442.16,Gotejamento,Calcario,Outono,14.69,161.75,61.37,4599.13,26.29,65.72,,0
FAZ_04681,OrbSat_Field,Cenoura,379.54,Inundacao,Siltoso,Primavera,13.34,100.55,56.55,5201.43,9.48,87.4,0.853,0
FAZ_04682,OrbSat_Field,Algodao,414.19,Manual,Arenoso,Verao,12.02,147.82,41.6,4941.43,33.23,51.24,0.448,1
FAZ_04683,Sentinel_Agro,Tomate,612.13,Aspersao,Calcario,Primavera,23.9,93.76,64.29,5021.05,29.82,70.73,0.658,0
FAZ_04684,TerraScan_X,Cana_de_Acucar,220.27,Gotejamento,Organico,Primavera,12.01,84.23,48.45,1541.25,30.57,49.78,0.599,0
FAZ_04685,OrbSat_Field,Tomate,700.26,Inundacao,Arenoso,Outono,29.86,255.2,68.5,12063.23,27.49,46.23,0.365,1
FAZ_04686,TerraScan_X,Milho,317.05,Aspersao,Organico,Primavera,11.34,85.79,46.91,3874.09,25.35,62.77,0.814,0
FAZ_04687,TerraScan_X,Milho,402.22,Aspersao,Argiloso,Verao,9.75,44.48,58.22,5719.66,31.1,41.88,0.679,0
FAZ_04688,Gaia_Vision,Algodao,293.96,Inundacao,Calcario,Primavera,8.43,161.54,31.21,9100.75,31.42,55.89,0.608,1
FAZ_04689,Sentinel_Agro,Soja,309.07,Sequeiro,Organico,Verao,8.84,65.08,50.07,4126.42,30.68,45.42,0.688,0
FAZ_04690,TerraScan_X,Arroz,646.1,Manual,Organico,Verao,11.06,123.15,57.48,4170.67,34.8,47.76,0.722,0
FAZ_04691,AgroSat_BR,Batata,338.99,Aspersao,Argiloso,Outono,8.12,162.1,44.11,5315.22,25.03,65.79,0.638,0
FAZ_04692,Sentinel_Agro,Milho,565.9,Inundacao,Arenoso,Verao,16.63,144.29,47.21,9291.15,37.52,42.12,0.409,1
FAZ_04693,OrbSat_Field,Tomate,563.91,Gotejamento,Organico,Primavera,23.25,185.76,70.0,4106.76,23.59,58.29,0.67,1
FAZ_04694,Gaia_Vision,Tomate,494.57,Manual,Calcario,Outono,9.33,213.44,53.53,5712.15,33.15,57.03,0.607,1
FAZ_04695,OrbSat_Field,Cenoura,589.12,Inundacao,Arenoso,Verao,19.74,107.61,81.52,8402.41,21.99,70.81,0.683,1
FAZ_04696,OrbSat_Field,Cana_de_Acucar,281.72,Sequeiro,Arenoso,Verao,15.46,31.69,37.48,2428.26,31.88,59.17,0.634,0
FAZ_04697,Sentinel_Agro,Algodao,126.89,Sequeiro,Siltoso,Inverno,5.12,81.69,23.06,863.38,28.44,55.34,0.688,0
FAZ_04698,OrbSat_Field,Batata,365.25,Aspersao,Calcario,Outono,10.9,139.02,59.18,2829.31,27.95,65.05,0.595,0
FAZ_04699,TerraScan_X,Algodao,553.64,Sequeiro,Calcario,Inverno,16.64,105.16,71.42,2673.21,23.87,51.32,0.651,0
FAZ_04700,OrbSat_Field,Milho,1013.66,Sequeiro,Argiloso,Verao,30.84,203.16,68.88,9466.72,33.6,49.99,0.427,1
FAZ_04701,Gaia_Vision,Trigo,498.73,Inundacao,Argiloso,Inverno,7.47,73.48,58.5,7409.1,21.78,62.22,0.636,0
FAZ_04702,Gaia_Vision,Batata,525.03,Aspersao,Franco,Primavera,8.48,250.34,45.02,5876.57,23.36,73.74,0.667,1
FAZ_04703,AgroSat_BR,Cenoura,408.5,Manual,Calcario,Primavera,11.65,120.07,46.88,3382.35,28.23,50.47,0.471,0
FAZ_04704,Gaia_Vision,Tomate,535.25,Aspersao,Arenoso,Verao,21.37,192.73,42.59,6557.1,33.9,59.61,0.57,1
FAZ_04705,OrbSat_Field,Cenoura,392.16,Inundacao,Franco,Inverno,7.47,71.77,51.92,9893.53,16.69,68.11,0.76,0
FAZ_04706,Gaia_Vision,Milho,248.59,Gotejamento,Calcario,Inverno,12.84,27.47,41.91,2195.47,25.24,75.12,0.737,0
FAZ_04707,Sentinel_Agro,Trigo,639.07,Inundacao,Argiloso,Outono,14.49,159.55,64.31,9704.26,24.67,75.13,0.728,1
FAZ_04708,Gaia_Vision,Batata,584.27,Sequeiro,Argiloso,Primavera,18.12,146.11,61.71,7204.37,19.8,74.07,0.686,1
FAZ_04709,TerraScan_X,Algodao,485.02,Gotejamento,Calcario,Primavera,4.53,80.45,57.62,5013.84,31.64,61.57,0.658,0
FAZ_04710,Sentinel_Agro,Batata,312.55,Manual,Franco,Outono,8.67,83.86,44.72,3698.22,27.69,55.46,0.634,0
FAZ_04711,AgroSat_BR,Tomate,431.56,Aspersao,Argiloso,Primavera,14.77,103.09,54.71,4633.79,31.37,66.07,0.62,0
FAZ_04712,TerraScan_X,Algodao,280.22,Manual,Argiloso,Inverno,9.15,151.39,49.7,2587.64,18.1,53.41,0.635,1
FAZ_04713,OrbSat_Field,Cana_de_Acucar,330.23,Inundacao,Siltoso,Inverno,13.63,82.14,58.21,7387.73,29.96,51.95,0.609,0
FAZ_04714,OrbSat_Field,Algodao,482.03,Gotejamento,Organico,Primavera,5.97,141.08,50.14,5705.08,25.05,72.79,0.608,0
FAZ_04715,OrbSat_Field,Arroz,419.92,Inundacao,Calcario,Outono,10.27,99.45,56.28,8628.07,29.37,47.06,0.606,0
FAZ_04716,TerraScan_X,Trigo,240.41,Sequeiro,Siltoso,Verao,4.5,71.11,53.94,1538.2,25.5,60.49,,0
FAZ_04717,TerraScan_X,Arroz,570.16,Aspersao,Organico,Verao,19.15,186.16,40.8,3858.38,33.95,65.59,0.482,1
FAZ_04718,TerraScan_X,Algodao,838.98,Manual,Calcario,Verao,26.9,278.43,76.82,6933.68,34.02,57.62,0.533,1
FAZ_04719,Sentinel_Agro,Cana_de_Acucar,327.51,Inundacao,Siltoso,Verao,4.09,56.02,37.17,6471.82,28.92,46.44,0.674,1
FAZ_04720,Sentinel_Agro,Batata,588.09,Aspersao,Siltoso,Inverno,16.44,143.29,65.07,5252.06,15.33,69.56,0.634,0
FAZ_04721,OrbSat_Field,Batata,380.24,Sequeiro,Calcario,Verao,11.49,88.08,34.52,5084.27,34.09,47.04,,1
FAZ_04722,Gaia_Vision,Batata,702.19,Inundacao,Arenoso,Inverno,18.62,126.82,73.29,11510.42,27.66,67.09,0.697,1
FAZ_04723,OrbSat_Field,Cana_de_Acucar,510.6,Aspersao,Franco,Inverno,19.47,114.77,59.87,6598.51,14.28,76.9,0.718,0
FAZ_04724,AgroSat_BR,Milho,314.79,Gotejamento,Calcario,Verao,5.85,78.52,41.09,3474.79,30.49,63.77,0.762,0
FAZ_04725,Sentinel_Agro,Algodao,831.49,Aspersao,Siltoso,Verao,13.45,184.27,71.84,9034.86,33.54,60.67,0.529,1
FAZ_04726,TerraScan_X,Arroz,542.05,Manual,Arenoso,Verao,14.54,43.75,66.64,4790.44,24.15,63.32,0.614,0
FAZ_04727,Sentinel_Agro,Trigo,493.96,Inundacao,Siltoso,Primavera,13.89,134.7,47.61,9623.39,34.34,52.97,0.667,1
FAZ_04728,TerraScan_X,Trigo,250.78,Manual,Franco,Primavera,5.69,44.14,46.01,2741.07,31.21,64.63,0.715,0
FAZ_04729,AgroSat_BR,Algodao,338.53,Manual,Arenoso,Outono,,116.9,55.48,2658.2,29.35,56.01,0.62,0
FAZ_04730,AgroSat_BR,Algodao,741.13,Aspersao,Calcario,Inverno,29.3,289.77,64.07,5202.56,23.5,64.91,0.449,1
FAZ_04731,Sentinel_Agro,Cenoura,470.73,Inundacao,Organico,Verao,14.49,131.03,50.64,8847.39,26.51,62.41,0.687,1
FAZ_04732,TerraScan_X,Arroz,514.1,Sequeiro,Franco,Primavera,12.75,113.24,56.65,7637.45,23.46,42.85,0.529,1
FAZ_04733,AgroSat_BR,Tomate,525.03,Sequeiro,,Outono,13.56,188.7,65.27,6656.16,16.2,69.22,0.623,1
FAZ_04734,OrbSat_Field,Soja,407.28,Aspersao,Calcario,Inverno,8.21,57.18,59.36,4848.27,17.34,65.18,0.637,0
FAZ_04735,OrbSat_Field,Tomate,292.34,Inundacao,Calcario,Inverno,7.64,123.01,51.02,5918.47,23.82,60.21,0.699,0
FAZ_04736,TerraScan_X,Batata,317.5,Aspersao,Calcario,Inverno,10.86,109.27,58.03,2571.75,22.34,81.11,0.721,0
FAZ_04737,Sentinel_Agro,Trigo,820.92,Gotejamento,Arenoso,Primavera,25.71,69.3,90.21,8359.16,22.01,55.76,0.569,1
FAZ_04738,AgroSat_BR,Algodao,219.08,Manual,Argiloso,Verao,5.92,53.6,36.85,2234.64,31.17,46.35,0.647,0
FAZ_04739,Sentinel_Agro,Soja,222.47,Aspersao,Arenoso,Verao,7.65,61.96,45.08,2319.65,33.86,60.64,0.678,0
FAZ_04740,OrbSat_Field,Milho,315.76,Gotejamento,Organico,Inverno,13.44,70.11,64.38,2594.68,15.94,85.36,0.914,0
FAZ_04741,AgroSat_BR,Trigo,377.03,Manual,Arenoso,Inverno,5.29,38.07,64.02,5412.35,30.19,64.85,0.722,0
FAZ_04742,Sentinel_Agro,Cana_de_Acucar,278.32,Sequeiro,Calcario,Outono,7.88,62.48,36.32,2612.96,24.76,59.06,0.669,0
FAZ_04743,Gaia_Vision,Arroz,531.84,Sequeiro,Siltoso,Outono,18.74,62.04,53.88,6137.53,26.26,52.15,0.535,1
FAZ_04744,TerraScan_X,Tomate,414.37,Inundacao,Argiloso,Inverno,12.84,179.63,52.03,7411.79,19.81,67.34,0.544,1
FAZ_04745,TerraScan_X,Milho,494.11,Aspersao,Argiloso,Outono,23.74,118.66,48.6,5412.51,26.26,66.44,0.673,0
FAZ_04746,Gaia_Vision,Algodao,344.24,Gotejamento,Arenoso,Primavera,10.63,121.48,43.17,3915.41,13.49,89.2,0.763,0
FAZ_04747,OrbSat_Field,Milho,587.63,Manual,Siltoso,Inverno,17.82,157.61,67.86,5960.9,19.13,73.91,0.722,1
FAZ_04748,AgroSat_BR,Cenoura,295.19,Sequeiro,Siltoso,Outono,7.06,125.77,55.41,3467.93,20.14,67.98,0.803,0
FAZ_04749,TerraScan_X,Cana_de_Acucar,522.55,Sequeiro,Arenoso,Inverno,17.41,79.67,62.04,7076.63,22.85,56.17,0.593,1
FAZ_04750,Gaia_Vision,Cana_de_Acucar,423.6,Manual,Franco,Verao,15.32,112.67,60.28,5652.94,29.45,51.78,0.486,0
FAZ_04751,Gaia_Vision,Soja,901.89,Gotejamento,Organico,Primavera,16.93,162.56,68.6,5051.98,19.52,76.33,0.697,1
FAZ_04752,OrbSat_Field,Batata,704.83,Aspersao,Arenoso,Inverno,12.78,246.65,71.77,6599.5,17.0,88.53,0.607,1
FAZ_04753,OrbSat_Field,Trigo,557.59,Aspersao,Calcario,Verao,10.29,161.72,75.01,5360.37,27.22,61.28,0.745,0
FAZ_04754,Sentinel_Agro,Tomate,309.15,Sequeiro,Siltoso,Inverno,7.91,145.4,51.66,1712.84,23.17,66.71,0.704,0
FAZ_04755,TerraScan_X,Cenoura,777.6,Gotejamento,Organico,Verao,12.47,119.23,92.49,7295.28,33.52,66.25,0.624,1
FAZ_04756,Sentinel_Agro,Trigo,415.56,Inundacao,Arenoso,Outono,13.71,103.77,63.14,7370.79,18.3,84.77,,0
FAZ_04757,Gaia_Vision,Trigo,333.9,Gotejamento,Organico,Verao,9.05,112.45,55.11,3995.35,36.62,64.98,0.624,0
FAZ_04758,AgroSat_BR,Soja,440.53,Inundacao,Franco,Primavera,5.6,85.81,47.24,9485.97,27.65,54.81,0.654,1
FAZ_04759,AgroSat_BR,Cana_de_Acucar,860.28,Manual,Siltoso,Primavera,29.02,170.35,53.05,9084.65,22.84,43.08,0.494,1
FAZ_04760,OrbSat_Field,Arroz,221.22,Inundacao,Franco,Outono,5.24,25.74,45.42,5461.89,22.2,55.7,0.7,0
FAZ_04761,AgroSat_BR,Milho,305.93,Manual,Franco,Inverno,10.47,63.96,38.6,2987.92,23.14,58.55,0.621,0
FAZ_04762,AgroSat_BR,Algodao,252.32,Inundacao,Siltoso,Primavera,8.82,89.12,40.41,7779.64,29.85,49.66,0.577,1
FAZ_04763,AgroSat_BR,Arroz,277.75,Gotejamento,Calcario,Outono,5.37,65.72,39.84,2927.23,34.82,53.07,0.573,1
FAZ_04764,Gaia_Vision,Arroz,192.89,Aspersao,Franco,Primavera,4.73,27.73,44.19,3139.41,26.31,54.24,0.721,0
FAZ_04765,AgroSat_BR,Batata,141.81,Sequeiro,Arenoso,Outono,1.39,110.38,29.2,2654.3,33.27,55.12,0.6,1
FAZ_04766,AgroSat_BR,Batata,516.58,Aspersao,Arenoso,Primavera,19.31,159.36,52.24,6189.76,31.66,62.38,0.568,1
FAZ_04767,AgroSat_BR,Arroz,335.87,Gotejamento,Organico,Outono,10.71,82.36,48.99,4510.96,30.94,47.45,0.681,0
FAZ_04768,Sentinel_Agro,Cana_de_Acucar,158.05,Aspersao,Arenoso,Primavera,11.38,48.77,43.38,800.0,26.12,,0.863,0
FAZ_04769,Gaia_Vision,Trigo,565.64,Aspersao,Arenoso,Inverno,20.15,81.05,77.65,5717.15,22.37,84.2,0.706,0
FAZ_04770,OrbSat_Field,Milho,409.2,Aspersao,Organico,Verao,14.1,97.08,58.0,3852.35,35.14,64.89,0.699,0
FAZ_04771,Sentinel_Agro,Trigo,415.17,Inundacao,Argiloso,Primavera,12.57,107.47,49.73,6909.57,23.33,62.67,0.587,0
FAZ_04772,TerraScan_X,Trigo,239.32,Sequeiro,Siltoso,Outono,6.99,64.55,40.8,3993.81,35.31,48.1,0.611,1
FAZ_04773,Gaia_Vision,Trigo,322.96,Manual,Arenoso,Inverno,13.34,43.28,54.32,2319.24,25.82,64.14,0.727,0
FAZ_04774,Gaia_Vision,Milho,434.38,Gotejamento,Organico,Primavera,16.04,94.09,67.97,4947.25,16.84,83.38,0.77,0
FAZ_04775,TerraScan_X,Milho,286.93,Manual,Franco,Outono,13.38,30.52,42.56,3693.93,21.49,55.0,0.681,0
FAZ_04776,TerraScan_X,Soja,267.55,Manual,Franco,Verao,9.56,63.09,42.34,2321.09,34.66,55.52,0.689,0
FAZ_04777,TerraScan_X,Tomate,756.16,Sequeiro,,Outono,28.17,250.46,59.59,7766.7,33.56,,0.525,1
FAZ_04778,OrbSat_Field,Arroz,194.45,Aspersao,Arenoso,Primavera,6.79,67.3,49.19,2593.59,33.79,67.88,0.682,0
FAZ_04779,AgroSat_BR,Soja,677.23,Aspersao,Siltoso,Outono,23.55,59.24,94.51,6584.25,25.77,,0.892,1
FAZ_04780,Gaia_Vision,Soja,387.91,Manual,Organico,Outono,13.87,66.31,50.58,2508.35,26.25,48.05,0.653,0
FAZ_04781,AgroSat_BR,Algodao,346.76,Manual,Calcario,Verao,8.05,110.79,37.63,1782.88,31.79,59.42,0.597,0
FAZ_04782,AgroSat_BR,Batata,467.73,Inundacao,Calcario,Primavera,8.17,156.92,71.66,9464.38,32.84,54.97,0.77,1
FAZ_04783,TerraScan_X,Algodao,696.58,Gotejamento,Organico,Primavera,18.34,257.53,87.43,4561.02,19.48,84.79,0.615,1
FAZ_04784,OrbSat_Field,Batata,432.99,Inundacao,Organico,Verao,13.85,218.47,49.17,9044.11,34.92,52.49,0.593,1
FAZ_04785,Sentinel_Agro,Tomate,631.72,Gotejamento,Organico,Inverno,14.71,259.95,64.82,6902.45,31.86,60.22,0.55,1
FAZ_04786,OrbSat_Field,Cenoura,436.0,Gotejamento,Organico,Outono,12.65,128.37,53.36,4622.13,30.33,63.06,0.791,0
FAZ_04787,AgroSat_BR,Batata,286.43,Aspersao,Siltoso,Outono,6.78,106.53,46.52,3008.14,22.98,59.62,0.617,0
FAZ_04788,OrbSat_Field,Trigo,379.7,Aspersao,Organico,Outono,8.99,81.36,52.29,5378.04,27.02,64.87,0.732,0
FAZ_04789,TerraScan_X,Batata,130.32,Aspersao,,Primavera,,41.78,51.17,1559.23,31.43,68.46,0.827,0
FAZ_04790,Sentinel_Agro,Milho,636.69,Aspersao,Siltoso,Primavera,12.23,203.19,69.93,5418.85,21.18,79.22,0.77,0
FAZ_04791,TerraScan_X,Tomate,567.6,Gotejamento,Siltoso,Outono,23.15,167.34,69.75,6649.67,21.09,72.25,0.662,1
FAZ_04792,Sentinel_Agro,Soja,323.14,Gotejamento,Franco,Primavera,2.63,85.73,57.22,2994.4,8.48,98.0,0.935,0
FAZ_04793,AgroSat_BR,Trigo,636.95,Gotejamento,Argiloso,Verao,12.14,51.62,67.56,4393.23,38.68,53.46,0.638,0
FAZ_04794,Sentinel_Agro,Cenoura,633.96,Aspersao,,Verao,8.91,107.83,76.22,7897.34,34.56,67.76,0.685,0
FAZ_04795,Sentinel_Agro,Tomate,180.56,Gotejamento,Arenoso,Primavera,,89.38,31.08,2302.13,29.3,52.96,0.537,0
FAZ_04796,Sentinel_Agro,Soja,416.49,Aspersao,Franco,Outono,3.81,62.5,54.91,5465.26,22.5,76.64,0.716,0
FAZ_04797,OrbSat_Field,Cana_de_Acucar,219.48,Aspersao,Argiloso,Outono,11.35,40.16,42.83,2559.1,16.93,79.19,0.784,0
FAZ_04798,OrbSat_Field,Tomate,548.46,Gotejamento,Calcario,Outono,20.62,68.43,62.44,5343.39,20.42,71.94,0.767,0
FAZ_04799,AgroSat_BR,Cenoura,424.59,Aspersao,Franco,Outono,14.49,139.78,62.05,4056.36,19.16,81.3,0.79,1
FAZ_04800,Sentinel_Agro,Soja,279.3,Manual,Calcario,Primavera,9.96,86.85,42.23,1786.18,33.32,54.39,0.592,1
FAZ_04801,Gaia_Vision,Milho,538.35,Inundacao,Siltoso,Inverno,13.52,81.18,61.94,9446.4,8.54,83.77,0.855,0
FAZ_04802,AgroSat_BR,Batata,366.75,Sequeiro,Siltoso,Inverno,5.02,99.06,56.73,4358.6,21.47,70.53,0.829,0
FAZ_04803,Sentinel_Agro,Algodao,338.11,Aspersao,Organico,Outono,4.83,79.7,50.46,4979.79,24.99,64.33,0.768,0
FAZ_04804,Sentinel_Agro,Cenoura,357.92,Sequeiro,Siltoso,Outono,7.8,55.22,39.05,4355.82,32.07,69.73,0.814,0
FAZ_04805,OrbSat_Field,Algodao,251.08,Aspersao,Franco,Outono,3.69,79.68,52.11,3162.09,17.84,91.29,,0
FAZ_04806,AgroSat_BR,Arroz,506.61,Inundacao,Calcario,Inverno,13.02,147.71,51.05,9348.9,10.53,77.06,0.632,1
FAZ_04807,Sentinel_Agro,Batata,496.93,Aspersao,Arenoso,Verao,9.71,211.66,50.64,9269.72,45.0,52.15,0.578,1
FAZ_04808,Sentinel_Agro,Cenoura,374.25,Sequeiro,Calcario,Inverno,10.24,123.99,56.57,3358.12,23.5,56.37,0.698,0
FAZ_04809,AgroSat_BR,Tomate,229.35,Aspersao,Siltoso,Primavera,11.38,129.5,36.57,3894.13,17.95,65.84,0.522,0
FAZ_04810,Gaia_Vision,Milho,215.32,Sequeiro,Calcario,Inverno,7.38,35.0,40.61,2864.64,24.79,67.2,0.693,0
FAZ_04811,AgroSat_BR,Tomate,312.9,Inundacao,Argiloso,Primavera,13.12,144.71,53.95,7499.8,15.84,84.92,0.726,0
FAZ_04812,AgroSat_BR,Cana_de_Acucar,445.57,Manual,Calcario,Outono,17.97,114.18,47.53,6681.13,25.76,58.33,0.558,1
FAZ_04813,Gaia_Vision,Arroz,690.74,Sequeiro,Franco,Primavera,17.88,128.65,66.85,8925.5,35.87,52.3,0.535,1
FAZ_04814,AgroSat_BR,Milho,410.52,Sequeiro,Argiloso,Outono,13.33,39.68,54.68,5160.37,17.74,61.77,0.824,0
FAZ_04815,Sentinel_Agro,Trigo,431.15,Manual,Organico,Verao,13.16,110.9,45.18,3970.61,32.63,39.5,0.58,1
FAZ_04816,AgroSat_BR,Soja,405.46,Aspersao,Organico,Outono,4.78,63.4,50.2,3902.35,23.19,67.31,0.742,0
FAZ_04817,Gaia_Vision,Arroz,408.53,Aspersao,Calcario,Outono,8.39,53.75,59.68,5765.33,18.79,76.02,0.794,0
FAZ_04818,TerraScan_X,Soja,233.59,Aspersao,Arenoso,Verao,4.0,19.86,58.31,2257.37,23.48,80.23,0.9,0
FAZ_04819,AgroSat_BR,Batata,775.73,Gotejamento,Franco,Outono,8.62,150.86,79.24,9673.29,23.86,59.92,0.598,1
FAZ_04820,OrbSat_Field,Trigo,218.94,Gotejamento,Arenoso,Outono,3.52,41.49,37.74,2143.7,29.31,55.64,0.581,0
FAZ_04821,Sentinel_Agro,Trigo,535.25,Inundacao,Argiloso,Outono,6.1,161.71,47.58,11534.12,23.72,53.77,0.645,1
